"","1_ERIN_1177.3","10_CTRL_1154.3","11_ERIN_1246.1","12_ERLE_1177.3","13_ERLE_1246.1","14_CTRL_1177.3","15_BOCU_1177.3","16_ERLE_CTRL.2","17_ERIN_CTRL.2","18_BOCU_1154.3","19_CTRL_1246.2","2_CTRL_CTRL.2","20_ERIN_1154.1","21_LEDU_1177.3","22_BOCU_CTRL.2","24_ERLE_1177.1","25_ERIN_CTRL.2","26_LEDU_1246.2","27_LEDU_1177.2","28_ERLE_CTRL.1","29_LEDU_1246.1","3_LEDU_1154.3","30_ERLE_1154.3","31_BOCU_CTRL.1","32_ERLE_CTRL.2","33_BOCU_1177.1","34_ERLE_1177.2","35_LEDU_1246.3","36_ERIN_CTRL.1","37_ERLE_1246.3","38_BOCU_1177.2","39_ERIN_1177.2","4_BOCU_1246.3","40_CTRL_CTRL.3","41_CTRL_CTRL.1","42_ERIN_1154.2","43_ERIN_1154.3","44_BOCU_1154.2","45_LEDU_1154.1","46_CTRL_1154.2","47_CTRL_1177.1","48_LEDU_CTRL.2","49_ERIN_1246.3","5_LEDU_1154.2","50_BOCU_CTRL.2","51_ERLE_1246.2","52_BOCU_1246.2","53_ERIN_1177.1","54_LEDU_CTRL.1","55_LEDU_CTRL.2","56_BOCU_1246.1","57_CTRL_1246.3","58_ERLE_1154.1","59_CTRL_1154.1","6_LEDU_1177.1","60_CTRL_1246.1","7_BOCU_1154.1","8_ERIN_1246.2","9_ERLE_1154.2"
"Feature0345",NA,NA,NA,NA,NA,45484805.94,61635917.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53158422.42,NA,NA,NA,NA,NA,NA,56036049.24,NA,NA,NA,NA,47202444.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,39614835.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51923096.07,NA,NA,NA,NA
"Feature0346",NA,NA,NA,NA,NA,NA,81792635.36,NA,NA,NA,NA,NA,NA,84950686.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0347",NA,NA,19427578.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22232063.26,NA,NA,NA,NA,NA,NA,NA,NA,23351205.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20823582.93,NA,NA,NA,17137519.98,NA,NA,NA,NA,NA,NA,NA,NA,23094443.17,NA,18451527.08,NA
"Feature0348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55184813.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,59287423.4,NA,NA,NA,NA,NA,NA,85286562.44,NA,53624119.51,NA,43660824.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79325970.66,NA,NA,NA,77182787.28,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30600020.29,NA,NA,21671348.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0350",NA,NA,30083391.55,NA,27894410.13,NA,NA,NA,98884932.18,NA,46684150.33,NA,NA,NA,NA,NA,103096071.8,32241171.03,NA,NA,38260486.68,NA,NA,94823349.22,NA,NA,NA,NA,NA,35216154.6,NA,NA,31301933.44,104175634.8,NA,NA,NA,NA,NA,NA,NA,78576160.98,NA,NA,NA,28294483.67,44707848.15,NA,NA,NA,48575969.55,45877381.72,NA,NA,NA,39266156.44,NA,37144629.04,NA
"Feature0351",NA,NA,70963734.01,NA,101305641.1,NA,NA,183079147.9,127512194.8,NA,133224265.1,NA,NA,NA,NA,NA,218842945.3,224024246.4,NA,154222949.1,204558575.2,NA,NA,147633025.5,195802770.1,NA,NA,174218179.2,280438806.2,86666298.55,NA,NA,158865626.2,164775011.8,243394532.9,NA,NA,NA,NA,NA,NA,123271948.2,67002712.14,NA,230231462.2,64632306.46,198835143.6,NA,170951675.2,210247988.4,157112391.9,121232130.8,NA,NA,NA,101159854.7,NA,89606254.45,NA
"Feature0352",NA,NA,NA,NA,NA,NA,NA,407568032.1,250416271.2,NA,50007344.26,401901344.5,NA,NA,304831229.3,NA,222920784.9,NA,NA,352833433.8,63715131.34,NA,NA,226163173.1,413990444.4,NA,NA,58771295.98,241393121.8,40413693.04,NA,NA,NA,275635951.2,421598209,NA,NA,NA,NA,NA,NA,231406568.3,NA,NA,NA,NA,NA,NA,261254330.8,420324220.7,51419279.59,46669313.24,NA,NA,NA,43126032.95,NA,40303493.17,NA
"Feature0353",NA,NA,NA,NA,NA,NA,NA,41402067.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40277745.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0354",NA,NA,NA,NA,NA,21677333.07,26325426.42,NA,NA,NA,NA,NA,NA,NA,NA,21432497.91,NA,NA,24561541.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20917357.1,NA,NA,NA,NA,NA,NA,23476289.95,NA,NA,NA,NA
"Feature0355",25229025.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54499081.88,NA,NA,NA,NA,NA,NA,NA,NA,58565398.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46467898.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0357",NA,NA,41939295.08,NA,42938066.44,NA,NA,NA,NA,NA,50901307.57,NA,NA,NA,NA,NA,NA,57752316.19,NA,NA,61395327.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35300928.95,NA,NA,36562220.93,57095198.64,NA,NA,NA,53404748.68,51718600.34,NA,NA,NA,46064910.52,NA,NA,NA
"Feature0358",NA,NA,NA,224852715.5,NA,NA,64320299.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0359",NA,NA,26326841.53,NA,25086744.56,NA,NA,NA,NA,NA,33495061.28,NA,NA,NA,NA,NA,NA,25367685.16,NA,NA,30840962.48,NA,NA,NA,NA,NA,NA,40768400.04,NA,29776690.28,NA,NA,35736814.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30353352.05,NA,NA,NA,30305139.04,NA,NA,NA,NA,NA,NA,29422851.6,NA
"Feature0360",NA,NA,NA,NA,NA,NA,17155344.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19784017.66,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63003853.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0362",NA,NA,47911387.11,53611935.46,47306157.51,58686172.46,NA,58895415.69,63060298.5,NA,77368858.25,NA,NA,NA,NA,NA,50811623.92,78501909.18,58452563.62,NA,65056399.61,NA,NA,NA,56066071.76,49471110.1,NA,127756122.8,52963787.03,96449616.55,51670626.35,71835755.92,48394231.05,NA,52462702.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,51250503.33,NA,71860542.58,NA,NA,56498876.37,61918820.44,87450380.4,NA,NA,NA,NA,NA,NA,NA
"Feature0363",107397218.1,247587012,72929886.65,98551834.46,76912639.97,143956782.7,293066636.3,428098462.6,158753682.6,269954297.3,137245855.9,341386789.3,154075608.4,345202753.6,122665754.8,132727471.5,389927192.9,97852890.32,288947923.7,279032166.9,210870824.3,334234169,137257449.7,237649325.5,412580432.5,265367176.3,202149111.5,225855792.5,387151696.8,112114748.7,285974028,111879663.5,107125411.7,324168419.3,377312653.3,119744703,144346651.4,344466101.5,399990752.4,189619088.7,461560322.8,155449720.9,184628577.5,294032111,147315200.5,60125683.49,280697957.8,96418174.64,235308506.8,383578282.3,318888778.1,66762488.07,189410606.7,343718240.9,356829805.3,NA,275789020.4,151206905.5,89905793.51
"Feature0364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19667348.59,NA,NA,NA,31784758.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180225790.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0366",NA,NA,NA,42662469.04,NA,NA,227559237.7,265328972.2,94180813.81,451637535.1,163191454.8,245868068.5,NA,NA,108235661.5,NA,249574933.1,NA,532657411,209900403.9,113191836.3,NA,NA,174486707,286487846,510600368.2,180083586.6,NA,276799615.2,NA,610553807.4,NA,NA,232952094.5,261595381.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,72289980.74,NA,NA,NA,NA,275384021.9,NA,119490082.3,NA,NA,NA,78244452.83,NA,NA,NA
"Feature0367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64300337.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50730370.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
