"","10plus_RP_pos_MS2","11plus_RP_pos_MS2","12plus_RP_pos_MS2","13plus_RP_pos_MS2","14plus_RP_pos_MS2","15plus_RP_pos_MS2","16plus_RP_pos_MS2","17plus_RP_pos_MS2","18plus_RP_pos_MS2","19plus_RP_pos_MS2","1plus_RP_pos_MS2","20plus_RP_pos_MS2","21plus_RP_pos_MS2","22plus_RP_pos_MS2","24plus_RP_pos_MS2","25plus_RP_pos_MS2","26plus_RP_pos_MS2","27plus_RP_pos_MS2","28plus_RP_pos_MS2","29plus_RP_pos_MS2","2plus_RP_pos_MS2","30plus_RP_pos_MS2","31plus_RP_pos_MS2","32plus_RP_pos_MS2","33plus_RP_pos_MS2","34plus_RP_pos_MS2","35plus_RP_pos_MS2","36plus_RP_pos_MS2","37plus_RP_pos_MS2","38plus_RP_pos_MS2","39plus_RP_pos_MS2","3plus_RP_pos_MS2","40plus_RP_pos_MS2","41plus_RP_pos_MS2","42plus_RP_pos_MS2","43plus_RP_pos_MS2","44plus_RP_pos_MS2","45plus_RP_pos_MS2","46plus_RP_pos_MS2","47plus_RP_pos_MS2","48plus_RP_pos_MS2","49plus_RP_pos_MS2","4plus_RP_pos_MS2","50plus_RP_pos_MS2","51plus_RP_pos_MS2","52plus_RP_pos_MS2","53plus_RP_pos_MS2","54plus_RP_pos_MS2","55plus_RP_pos_MS2","56plus_RP_pos_MS2","57plus_RP_pos_MS2","58plus_RP_pos_MS2","59plus_RP_pos_MS2","5plus_RP_pos_MS2","6plus_RP_pos_MS2","7plus_RP_pos_MS2","8plus_RP_pos_MS2","9plus_RP_pos_MS2"
"Feature0350",NA,NA,NA,57444977.56,49030736.64,50154272.67,NA,NA,61425488.86,65128880.06,NA,NA,NA,NA,12063114.37,53880640.46,64372314.33,65586885.39,57048678.97,NA,NA,NA,34338358.34,61177456.05,NA,35618524.17,67328370.56,60324622.83,53589319.94,NA,18612243.72,NA,59747498.53,NA,NA,NA,NA,NA,NA,37147697.22,54698948,NA,NA,29703336.4,52773493.02,NA,35471544.97,55756506.54,66139556.57,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0351",NA,137793332.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52972987.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16907246.42,129150945.9,NA,146143506,NA,NA,NA,NA,NA,79705641.19,NA,NA,17251800.33,NA,NA,NA,91484664.22,NA
"Feature0352",NA,147700607.8,NA,162799353.5,NA,NA,NA,121480162.6,NA,NA,NA,NA,NA,NA,NA,140714068.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368586238.5,NA,NA,NA,32556320.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1264318.997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0354",NA,NA,NA,NA,NA,NA,177762707.4,118567276.5,NA,NA,NA,NA,NA,303956853.8,1709160.624,NA,NA,2936290.018,NA,NA,128157147.4,2028124.395,127544321.7,NA,NA,NA,74064082.47,NA,NA,NA,881563.07,NA,131103359.5,NA,NA,NA,NA,NA,NA,2522221.196,NA,21453442.55,NA,NA,NA,NA,1014012.216,110150922.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0355",NA,NA,NA,NA,NA,NA,284290110.9,235495535.4,NA,NA,NA,NA,NA,140436485.5,959182.012,NA,NA,1095293.833,NA,NA,278644338.7,926962.5631,215813191.1,NA,NA,NA,63683990.14,NA,NA,NA,1174105.11,NA,230093910.3,NA,NA,NA,NA,NA,NA,1161946.64,NA,NA,NA,NA,NA,NA,1302966.984,213477973.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129164325.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0357",NA,63449627.22,NA,NA,NA,NA,NA,NA,NA,66619313.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293563.2223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588767.7536,NA,NA,479629.9562,57032982.18,NA,NA,NA,456180.8804,57784225.26,NA,NA,400360.4361,NA,NA,NA,NA,NA
"Feature0358",NA,NA,NA,100543201.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207196.6216,NA,NA,187805.2753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209694.5532,NA,156553985.2,203567.0949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90904.46659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0360",NA,NA,NA,NA,NA,NA,NA,50018649.57,NA,75279022.21,NA,NA,NA,NA,NA,37585014.34,NA,NA,29433799.62,NA,NA,NA,NA,NA,NA,4898837.333,NA,37781186.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37242626.92,NA,NA,NA,42625559.1,61962026.83,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56670115.63,68319594.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31679618.51,NA,97351604.74,NA,NA,NA,22954436.55,119866086.6,75199779.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71951913.15,NA,NA
"Feature0362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3100755.877,48232843.99,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2892000.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321520864,NA,NA,NA,NA,NA,1173832.051,462985223.2,NA,NA,142266.8286,NA,NA,NA,NA,NA
"Feature0365",NA,NA,NA,NA,NA,NA,53824146.79,49942101.63,NA,NA,NA,NA,NA,NA,821858.2968,NA,NA,1304920.578,NA,NA,47724782.1,967115.7864,42444646.21,NA,NA,NA,8040954.584,NA,NA,NA,1024326.857,NA,49557288.58,NA,NA,NA,NA,NA,NA,NA,NA,834753.5108,NA,NA,NA,NA,1407444.766,36564214.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4743890.073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0367",NA,NA,NA,NA,NA,NA,235883661.9,274097242.9,NA,NA,NA,NA,NA,162355515.8,1157281.796,NA,NA,9913651.633,199627728,NA,188959762.6,3145254.276,186148096.1,NA,NA,660169.3862,70228495.48,NA,NA,NA,369235.036,NA,225421914.4,NA,NA,NA,NA,NA,NA,21661274.65,NA,1135390.348,75036391.04,NA,NA,NA,3818855.415,154998329.1,224257537.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154127614.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0369",NA,NA,NA,NA,NA,NA,NA,104520686.3,NA,NA,NA,NA,NA,61392929.76,801910.0017,NA,NA,10517671.22,NA,NA,120215528.5,706005.729,NA,NA,NA,NA,NA,NA,NA,NA,1053676.55,NA,NA,NA,NA,NA,NA,NA,NA,9299732.115,NA,NA,NA,NA,NA,NA,730337.2233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0370",NA,NA,NA,NA,NA,NA,508549430.7,458219329.3,NA,NA,NA,NA,NA,NA,1048669.371,NA,NA,5050146.968,NA,NA,540995623.3,NA,399392177.7,NA,NA,NA,222445369,NA,NA,NA,956647.8905,NA,499561612.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,860153.0213,385065756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0371",108588421.4,175878267.3,NA,220603795.2,203036134.9,186066885.6,309531118.4,132799217,237941311.7,369533758.5,NA,NA,NA,144651727.5,511243.245,300894316.4,313406275.8,206589107.9,222470107,NA,303225176.5,345022.7908,207278638.8,331037227.7,182166900,113913373.9,416819989.3,314856274.7,203442421.9,NA,488719.6391,NA,280832938.8,NA,NA,NA,NA,NA,NA,18454954.69,121288039.1,110591313.1,301470691.6,282240035.5,142428180.8,NA,1312830.236,185255962,317244224,434558122.7,NA,404927.952,95731065.1,NA,124426973.9,NA,248721785.3,NA
"Feature0372",111176927.2,NA,74723529.14,NA,79311056.96,89864824.65,NA,NA,NA,NA,48160484.49,115508707.6,111078235.1,NA,NA,NA,NA,NA,NA,4579426.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,25725437.58,NA,94748567.33,NA,3687269.618,68536419.33,77999889.76,103745781.5,96205456.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4267118.99,127592937,NA,89141400.51,96062901,113543643.7,NA,68686242.73
"Feature0373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33704340.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8572347.637,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0375",NA,NA,NA,NA,NA,42844882.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2289241.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18478314.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0376",NA,NA,51700684.85,NA,NA,NA,48712277.27,70964053.26,NA,NA,NA,NA,NA,NA,NA,NA,43020835.17,NA,NA,NA,NA,NA,23902287.58,NA,NA,9220238.399,NA,41087483.89,NA,39281730.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28376861.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25554517.12,58571432.26,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0378",NA,50680834.21,65298036.79,NA,58903779.59,NA,NA,56702392.19,NA,74063057.05,NA,NA,NA,NA,NA,22161111.54,65669668.67,NA,18702770.36,NA,NA,NA,NA,NA,NA,11745178.2,NA,24165249.83,NA,43360298.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32639015.75,45326729.75,NA,40104682.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5949145.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2164741.442,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0381",NA,NA,NA,NA,NA,NA,NA,55690295.87,NA,79128961.68,NA,NA,NA,NA,NA,NA,NA,NA,30056620.13,NA,NA,NA,NA,NA,NA,6238419.572,NA,39374635.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32287755.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0382",217934695.7,NA,NA,NA,195371839.3,219325053.7,NA,NA,NA,NA,NA,NA,307097592.9,NA,NA,NA,58967207.21,NA,NA,NA,NA,NA,NA,21749761.54,NA,NA,NA,NA,135564055.4,NA,NA,NA,NA,NA,178076513.9,NA,172264273.2,NA,82851226.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,17906055.86,NA,NA,NA,NA,NA,259294855.8,NA,NA,NA
"Feature0383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2050233.722,NA,54210469.67,198059966.9,NA,NA,NA,NA,NA,NA
"Feature0384",222664526.6,NA,88265209.01,NA,134066124,342763802.2,333174424.7,116494389.9,271933337.4,95382445.27,110293800.3,142275401.7,373698847.3,88163451.58,128990388.6,308093567.5,85491219.05,266447562.9,214937160.5,186016781.8,262081070.4,140804656.9,200336971.2,338759314.2,250418074,222341119.5,193574172.6,342534054.4,86012516.83,284429651.4,107075760.5,387707639.4,255490185.1,323404595.2,107613957.3,148458637.5,388476230.4,478478824.6,208585834.5,554864127.2,120365776.1,163624099.2,89569645.08,NA,40071183.57,254778507.1,98443460.23,188056555.9,NA,NA,NA,NA,NA,321909301.6,417507616.1,285790038.3,117931127.1,89225840.42
"Feature0385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30395877.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18813282.99,NA,NA,NA
"Feature0386",NA,NA,NA,NA,NA,NA,162869031.4,346510470.2,NA,NA,NA,NA,NA,NA,1100593.23,NA,NA,NA,NA,NA,NA,NA,105542435.5,NA,NA,NA,686827.952,NA,NA,NA,NA,NA,131640623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2661015.873,145352179.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0387",NA,NA,NA,NA,NA,NA,NA,NA,NA,49276544.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3366645.221,NA,840059.8468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,660027.2865,NA,NA,NA,29653445.74,NA,NA,NA,829043.4803,47924273.86,NA,NA,527174.7627,NA,NA,NA,NA,NA
"Feature0388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7184067.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24708663.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8148470.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12771054.41,NA,NA,NA,34927608.46,NA,NA
"Feature0390",62416790.6,NA,NA,71143446.55,71452525.56,66598727.12,119238367.3,NA,NA,79988425.67,NA,NA,65802497.45,NA,44177082.72,114928849.8,77314810.35,79351802.87,80952844.29,NA,86341603.45,48920999.65,70498958.35,NA,NA,49796519.45,117339612.4,NA,54256274.93,NA,59682786.1,NA,83037260.71,NA,NA,NA,64363575.08,NA,48709210.85,NA,NA,36878475.38,NA,NA,43077225.13,NA,50132180.72,78668334.37,112597714.1,NA,NA,62890969.08,NA,NA,NA,NA,NA,NA
"Feature0391",149654094,108260455.5,84149465.19,157323395.5,166754708.2,157688470.1,256113688.7,127954392.4,99142405.76,174959574.4,56211382.46,133109748.9,157121368.6,96815171.89,99393180.49,254944600.5,165494030.4,174163286.9,172379296.5,234629800.8,199102884.7,109274836.1,164761080.3,274355522.7,154929508.1,110623478.8,239662544.9,224608873.7,119584084,176819103.2,121070632.8,115146498.2,186723721.1,238486068.9,70455661.97,96652305.5,132295785.8,145061423.1,109003061.8,188150279.7,127651590.5,80842597.94,141495044.6,209963057.9,91799359.06,251322601.6,104817477.6,163930722.2,257292628.4,231698650.1,146181826.9,136020944.7,161244897.2,94287577.8,96345881.27,136381519.1,115705133.6,65971995.33
"Feature0392",NA,NA,NA,NA,NA,NA,NA,NA,NA,146445633.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0393",NA,98778848.86,NA,131818760,NA,NA,NA,NA,63441016.65,143496297.5,NA,NA,NA,NA,NA,NA,126430678.7,NA,268596996.1,NA,NA,NA,NA,204635018.5,83370158.13,70519488.51,NA,NA,99862718.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47365574.83,33521305.79,138496289.8,151782932.9,224343093.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119227937.6,NA
"Feature0394",NA,NA,NA,221376285.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,166854166.7,NA,52209092.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79493423.5,196402140.6,NA,NA,NA,76509299.17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0395",NA,NA,NA,NA,NA,NA,230663134.9,236629439.2,NA,NA,NA,NA,NA,249334843.8,79451130.44,NA,NA,79404398.55,NA,NA,NA,NA,144185059.9,NA,NA,NA,77805298.88,NA,NA,NA,88351056.93,NA,NA,NA,NA,NA,NA,NA,NA,276680821.9,NA,NA,NA,NA,NA,NA,63834937.73,249141368.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0396",NA,213008751.2,NA,236480486.2,NA,NA,222762116.1,186185920.1,NA,308624949.6,NA,NA,NA,181897660.8,5629392.527,171428804.8,NA,1807973.149,260117748,NA,268658891.7,2646619.959,250936586.3,NA,NA,2025854.198,219863408.1,197893526.3,NA,NA,6532386.944,NA,287435214.5,NA,NA,NA,NA,NA,NA,16331945.37,NA,NA,NA,25801110.71,235323908.9,NA,2498645.306,162950847.9,161248382.5,264015868.2,NA,NA,7930112.432,NA,NA,NA,246485302.9,NA
"Feature0397",NA,NA,NA,NA,131596563.8,278744753.6,NA,NA,129152954.7,NA,NA,NA,NA,NA,NA,NA,11742895.19,NA,NA,NA,NA,NA,NA,8851706.328,272228037.2,NA,NA,NA,22060827.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4854487.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202930883.5,NA,NA,NA
"Feature0398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,775037.4571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0399",NA,33900407.59,NA,NA,NA,NA,NA,NA,NA,35097591.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161320.5961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400266.6364,NA,NA,NA,NA,NA,NA,27983070.51,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0400",310465486.6,NA,223179628.3,NA,131596102.5,130432724.4,NA,336259502.8,NA,NA,62855128.79,396063868.3,171213680.4,336273875.4,NA,NA,NA,NA,NA,1018978813,NA,NA,NA,NA,NA,NA,NA,NA,NA,26632500.44,NA,216523119.9,NA,838917296.9,241233640.8,293563141.8,222806731,282328889.4,215677143.8,231988053.3,400179390.1,NA,NA,766386046.1,NA,1012092220,NA,NA,NA,NA,867246684.9,423569417.7,NA,136069505.7,NA,245547180.2,NA,213740915.4
"Feature0401",NA,NA,126382933.3,NA,65297444.89,NA,NA,NA,NA,NA,181875753.4,NA,238205339.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26434393.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,461585.7031,NA,NA,NA,NA,NA,NA,220246.7895,NA,NA,NA,NA,NA,NA,NA,NA,66769675.26,NA,NA,NA
"Feature0402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52104874.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6589400.324,247373263.9,190878023.8,123920692,184398284.7,NA,NA,NA,NA,NA
"Feature0404",NA,NA,NA,NA,NA,NA,719979702.4,738874214.3,NA,221008012.3,NA,NA,NA,559225943.7,525865.1121,675689151.3,NA,1085533.496,600842653.1,NA,660554013,773794.7262,551397112,NA,NA,956744.3049,306956575.3,NA,NA,NA,1064607.014,NA,635866198.4,NA,NA,NA,NA,NA,NA,2026894.264,NA,4002256.945,323053451.6,NA,5813984.209,NA,2617777.216,556912067.3,723155891.4,290136930.8,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19249105.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1305890.117,NA,NA,NA,NA,NA,NA,630636.5433,99420811.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7778786.11,NA,NA,NA,NA,NA,NA,6898004.219,696991605.9,NA,NA,NA,5981123.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0408",NA,NA,NA,NA,NA,NA,109386711,NA,NA,NA,NA,NA,NA,NA,789845.9526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99258117.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2884935.947,125781367.3,NA,NA,1429952.516,NA,NA,NA,NA,NA
"Feature0410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2181206.715,NA,NA,NA,NA,NA,NA,765960.1381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100477.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23920176.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
