"","10plus_RP_pos_MS2","11plus_RP_pos_MS2","12plus_RP_pos_MS2","13plus_RP_pos_MS2","14plus_RP_pos_MS2","15plus_RP_pos_MS2","16plus_RP_pos_MS2","17plus_RP_pos_MS2","18plus_RP_pos_MS2","19plus_RP_pos_MS2","1plus_RP_pos_MS2","20plus_RP_pos_MS2","21plus_RP_pos_MS2","22plus_RP_pos_MS2","24plus_RP_pos_MS2","25plus_RP_pos_MS2","26plus_RP_pos_MS2","27plus_RP_pos_MS2","28plus_RP_pos_MS2","29plus_RP_pos_MS2","2plus_RP_pos_MS2","30plus_RP_pos_MS2","31plus_RP_pos_MS2","32plus_RP_pos_MS2","33plus_RP_pos_MS2","34plus_RP_pos_MS2","35plus_RP_pos_MS2","36plus_RP_pos_MS2","37plus_RP_pos_MS2","38plus_RP_pos_MS2","39plus_RP_pos_MS2","3plus_RP_pos_MS2","40plus_RP_pos_MS2","41plus_RP_pos_MS2","42plus_RP_pos_MS2","43plus_RP_pos_MS2","44plus_RP_pos_MS2","45plus_RP_pos_MS2","46plus_RP_pos_MS2","47plus_RP_pos_MS2","48plus_RP_pos_MS2","49plus_RP_pos_MS2","4plus_RP_pos_MS2","50plus_RP_pos_MS2","51plus_RP_pos_MS2","52plus_RP_pos_MS2","53plus_RP_pos_MS2","54plus_RP_pos_MS2","55plus_RP_pos_MS2","56plus_RP_pos_MS2","57plus_RP_pos_MS2","58plus_RP_pos_MS2","59plus_RP_pos_MS2","5plus_RP_pos_MS2","60plus_RP_pos_MS2","6plus_RP_pos_MS2","7plus_RP_pos_MS2","8plus_RP_pos_MS2","9plus_RP_pos_MS2"
"Feature0027",31640.60575,41029.75894,65780.98178,41551.06448,47039.68654,80653.59771,168586.6032,32077723.36,31976.09327,94129.50953,44321.41594,79998.56471,80869.15469,52541.68086,45351.25067,92259.12216,98665.9809,119437.3072,85545.38715,94425.6814,74263.09213,67807.6252,97365.61423,186891.4949,84409.68227,55040.02346,87068.49084,118018.7649,95705.06289,121142.5756,56188.42808,32546.95852,99268.26362,200320.8933,64342.08124,51657.62387,77078.4764,36093.05427,70432.91049,75290.66468,68861.38752,52962.53964,70985.70638,110075.726,45147.34355,124050.3296,48320.56879,44295.95566,71858.21556,157447.032,34347.28904,53777.08191,74480.28594,64714.39067,30320.17797,36622.15205,34949.44788,40844.72943,31847.86595
"Feature0028",35336946,2058940.591,14027704.19,809578.5032,34878788.28,37286028.39,11220619.64,12667856.14,33861017.55,3102536.16,8288521.646,13283035.56,31862595.47,6215555.3,16905516.94,8844799.634,2366345.491,36038391.52,9609090.056,1635717.149,9592534.106,12027260.69,8194285.728,10939328.84,36081554.14,17542900.14,2953241.579,9029399.758,1487533.087,35428737.34,17249938.03,27419377.02,10962269.82,10323672.44,9690104.044,13737087.67,32564006.91,25038031.25,23201338.46,29837877.81,9738650.64,1706342.498,2058437.098,800962.5523,1417976.409,2834547.654,17258852.51,10119201.95,9641085.967,3844630.62,1757370.689,16772457.37,32691949.46,31266928.04,2655629.068,27453359.87,27508910.96,2072811.681,8182030.521
"Feature0029",26016750.46,28139189.04,15572157.99,31908661.06,22440140.62,19226441.55,26395865.42,28908115.36,23103084.5,36618678.05,8632224.65,34369220.55,28870982.82,19352008.04,31252696.22,29917547.61,39889605.64,16716109.91,24513422.36,40254464.17,30005903.41,25680645.12,23104312.5,33972418.08,21914349.18,21194965.08,37625472.86,31073281.92,33898208.66,21876037.06,32111930.77,42441496.16,27712871.53,33939187.76,20125897.41,12828444.97,35003909.93,35366127.17,37413323.93,20013816.27,21762311.51,30096556.4,33724782.77,16550356.11,26904930.97,38524319.36,24241948.68,26832017.11,34030422.4,22154782.56,33494433.76,24266280.7,23191693.14,36120529.37,35728574.38,22548382.99,39426271.08,27905642.71,16548186.14
"Feature0030",353030.8566,13669792.89,201115.6817,26790658.18,820715.6635,223306.8687,31740152.78,26110457.62,419551.6108,30420723.86,217447.968,243476.64,273512.3737,16116172.94,142241.7362,31331910.8,30714632.74,2779132.788,25663987.65,44803151.37,27730475.93,168961.4647,20748352.04,34323529.34,3282294.039,371930.2042,44157248.06,32481336.99,19016642.4,3369077.189,323232.3063,148612.8113,24887560.45,31720994.11,160130.2921,49891.2375,284694.3611,172863.7516,130163.2763,234763.929,13979534.5,7013028.893,27858796.58,30449855.7,12625631.5,39586552.76,252860.0004,22844550.78,33198333.02,35271372.45,21805513.31,166696.68,182066.1852,153624.6934,19050794.78,228996.2702,130028.3336,24257280.26,42989.70956
"Feature0031",12788274.98,698954.6633,5517210.514,611686.6625,9809860.307,8826924.693,953797.4077,898943.4281,13604948.2,823981.0681,5281951.873,26799429.31,17243540.77,780145.4861,6525630.06,893012.7143,1422749.094,10239999.53,865226.2923,833511.656,1091913.047,45077488.47,923722.7894,922475.801,9956351.035,9875316.606,1203225.754,934575.5939,775823.4103,10422340.43,8071030.507,24679612.71,875192.0521,1000723.321,26298812.11,31833630.52,31564317.74,21940349.55,28891963.46,17570626.57,854202.5805,1737278.519,754555.3989,738327.3285,779733.9185,763588.0595,7913706.912,879609.8957,943562.8384,899651.1498,824708.371,37182465.29,18122288.27,18707832.39,809596.8503,11773832.99,26278764.06,778357.2182,28700335.38
"Feature0032",40133121.77,3618027.806,4671227.529,3630661.76,20978274.94,23891360.72,192660.0537,539035.1375,46060772.37,6594311.144,3785873.258,14386420.82,21001011.27,632192.0327,7813836.321,689339.5114,5618552.064,25802820.48,367688.6692,6051460.079,312293.931,7699607.85,405975.9634,462560.4303,24309090.41,12330063.66,7876270.041,763659.8252,3802363.365,23691279.58,9436321.787,30604719.99,741158.8287,446072.2491,9015715.439,8272484.249,32925265.18,35460993.84,24985165.46,17183841.61,481073.6184,3094356.139,4942634.59,5264525.744,2641806.069,6850801.847,14180126.29,555044.4294,1138369.948,5079548.418,4560355.555,11100782.88,38525725.95,28132786.38,4649662.657,22224423.62,31788800.81,3474771.345,8103889.399
"Feature0033",39557018.92,25467311.6,22818599.34,28260191.09,34718757.29,42620600.65,40716124.55,29371097.55,45483030.47,42427501.64,17906315.14,28674992.41,39067524.19,25059553.41,22809426.77,37000015.37,37444846.39,37012697.79,31424285.16,42152318.99,29462040.41,23764108.47,25194698.66,35361987.36,33908623.23,22121553.26,47187642.04,33151460.84,32368726.8,34601925.8,21874813.26,42825486.08,27570995.48,38428191.51,18953316.81,26636654.37,49635014.96,43840417.58,40502071.63,31553370.86,18882044.4,26237741.91,32653563.71,36562784.37,25051404.28,47322303.5,20834029.2,26652089.26,32396379.87,38186116.5,30537757.31,28067481.11,42624153.41,41644297.94,30431538.79,35292940.06,43821288.22,29256228.22,15435429.19
"Feature0034",49729943.07,4175505.938,2123859.537,3088662.932,25545221.97,20437274.36,230786.0327,212723.7093,18785696.59,3282822.882,1400535.961,12682259.33,11282821.73,509740.6503,1617957.72,234295.6133,4281854.843,23354172.17,216749.7776,3043221.549,195708.8534,12391863.07,208708.6296,234942.8822,19202847.41,5768133.512,3333543.198,236677.59,6976966.529,17839405.33,2366743.236,24103549.61,416647.6172,222809.4673,21689787.13,24552794.68,22031904.92,33111041.44,22252346.57,16565844.96,253614.8624,6322503.16,3394359.644,576795.1267,5198480.276,3267153.753,9012804.873,196482.0954,212626.6856,3941386.456,3757097.675,11201257.65,22776345.59,26181849.61,3285824.034,38857431.79,26688292.93,3407975.72,14931292.67
"Feature0035",42417862.82,26067162.88,29720834.94,23932543.72,44169324.53,46862218.67,11340200.74,10503801.95,46181268.69,17942292.25,21061294.28,31576214.1,49563824.95,10267877.58,33338183.59,10781256.51,15535947,41258691.44,10106556.58,13680791.93,9707383.315,27679049.29,9954763.979,11265912,41561828.25,33972976.93,14528934.37,10886247.48,26763913.94,41034471.64,37320411.16,45505649.79,10366300.17,10788439.74,21956748.76,32669021.12,50233653.7,48981049.36,44750581.43,50544805.63,9927445.975,25818048.17,11732267.63,10809072.15,25403099.8,17135962.5,37584116.27,10155408.36,10574980.1,11579059.64,17754564.39,32749383.27,42939415.46,46546706.97,19297403.7,41164232.81,48100279.84,19905747.06,18700275.49
"Feature0036",165614585.8,7615729.648,171463026.1,3703139.051,152063847,160576361.1,594509.3746,626128.4094,133257837.1,7047994.739,156359442.6,205331541.8,169805143.5,1098136.293,219124708.8,616799.2037,5175856.873,125428613.5,614931.9344,2105501.984,553116.8223,179566516.9,576479.3972,603843.6516,130507366.4,52593626.73,3691135.934,610652.7366,5213764.297,117723770.1,181311362.6,175084448.8,587121.2572,588484.7916,200956262.6,206298269.8,173119705,198543355.3,207235419,173987953.6,588319.7635,26368686.77,3576594.246,1476849.463,7977855.738,4619759.877,200997944.8,448981.0759,503569.7271,3359996.669,8703157.535,163386721.9,163737392.3,170037270.6,8556585.927,161612325.2,181400099.5,4288760.219,189998102.7
"Feature0037",49905255.78,49543308.07,45954761.68,49452362.75,45845692.22,43021448.41,40656348.59,53265075.49,52678181.36,49797876.53,40879633.76,48562241.98,42229227.91,45311871.43,47845097.86,41359789.44,44862368.76,47487720.03,48204999.51,43108591.45,39552711.44,46123401.03,41710760.91,46808770.92,41422161.03,50198974.93,43173237.81,45768670.42,48855943.43,43014697.25,46574180.24,42761104.36,40071591.68,42979061.89,50698862.36,45080428.53,55643882.89,55042524.37,54956742.4,39089999.17,43329201.34,52402990.11,46679930.51,47426426.51,52416832.13,44858225.67,43300789.6,41456944.23,46537524.84,51690238.36,51181847.65,62392499.39,49439862.63,45264422.23,53877151.3,41657211.14,49268675.33,49480684.03,47257007.67
"Feature0038",33837166.2,16632812.91,21750154.89,13727388.85,36309296.23,37660131.18,19172022.3,18405553.54,40827542.7,18818041.26,16558691.29,21114034.58,37933354.41,10071777.58,23983224.91,16155796.96,11250398.61,58336005.24,15791669.76,15730145.4,19202003.22,17018183.59,14836322.68,16678469.5,63096189.12,33567416.57,19961510.54,15967497.11,17469357.41,57125288.28,23717346.08,27979960.45,17292603.84,17271617.48,13049307.17,18237573.39,32412452.66,27915536.55,19782442.13,48835536.05,15088280.14,18080731.89,13962074.62,7576401.51,13542504.73,17514272.18,22640933.21,14121277.27,18366515.15,24483531.25,15931132.57,25136272.84,35969812.86,29856541.21,28585435.16,41705441.32,26378644.85,15356163.09,10970689.1
"Feature0039",24713039.96,23815314.9,23247937.94,19920044.75,16746634.66,22853316.69,87158.80716,79835.80785,12041398.05,69839801.68,13094386.48,24651295.07,32335306.33,156182.5134,30911036.46,89363.84858,26088883.89,9021987.283,78775.36864,40983401.83,88652.9338,15832675.21,76102.7847,88291.14815,6821090.715,7765314.066,51807977.46,87871.54762,33243851.26,9648244.513,29535075.28,41252647.9,84099.33041,90565.4069,12987461.62,19464858.15,40657582.9,38720176.44,31944963.25,65587882.76,81944.08605,30847262.58,30224955.2,4432387.632,26388531.63,53341799.64,16511489.49,79649.88015,251157.5021,72046419.05,45814186.12,20853819.86,39041916.36,33742411.2,53368913.4,21591010.14,45197356.92,36239215.53,11076499.28
"Feature0040",64442899.93,27958305.66,14261519.64,32647962.75,65639275.27,48263257.82,9735194.507,12529513.05,72278022.55,16666685.03,11143612.62,4306215.229,70289431.45,23013967.48,17914369.25,10788708.43,20394755.22,61277533.2,13633285.23,14500446.08,11253965.32,10912994.56,10616457.58,12950635.79,54838044.31,55407751.82,24250591.58,14169868.22,28855588.52,62783361.4,16727096.08,53185018.61,10784218.35,12903039.26,5509647.074,3868034.966,72102644.76,62538351.55,59084481.6,48619460.45,13860982.91,40212898.08,22244300.44,23530445.47,32629689.16,23378336.49,42405918.7,13244446.22,12570142.28,13004668.9,19557081.19,7546096.808,62354976.5,65359343.28,24576277.23,49161518.05,53124711.33,27300384.82,6947940.848
"Feature0041",62982119.95,40809208.39,47094749.16,42532540.33,56662508.3,64964356.08,54421513.71,53849529.9,68233982.49,46337595.07,33744326.64,51144092.4,60804030.22,44702205.93,52274354.83,57447149.2,45998392.04,63411934.19,48125919.61,41770805.62,46999898.43,46260685.79,48049063.86,56990479.41,59818698.78,49079584.92,48695630.63,55910266.89,44381461.62,62487343.27,56422194.22,66043936.24,52175261.63,56431649.85,35454993.16,51081038.4,74202769.16,71223054.13,66381072.48,58205262.1,40502599.46,42042161.8,44658837.13,56343184.92,38988208,51907348.25,52239450.49,45352607.42,56001896.27,39855277.66,43943217.42,50195628.18,60544077.05,68619153.48,42669709.24,55616891.7,65317598.19,40842330.53,33698933.26
"Feature0042",27207280.78,20824821.01,120402484.9,19827375.66,25817424.79,28229748.18,518173.6462,708499.6849,18866577.68,11860222.5,106246691.1,93174407.47,38209559.87,700162.9117,101501042.2,564294.9133,17525802.54,21025262.09,856055.0702,16709461.26,526741.6386,78218928.66,584569.6343,431886.0362,16799560.99,124182207.6,14208957.4,676974.9066,22745348.17,25937902.15,112066530.6,88200143.16,575684.3656,436627.2155,63322726.71,55076709,80067339.35,95323660.55,77026321.51,74234548.4,966719.6287,24202391.64,11675062.52,3710257.225,21065444.08,15362297.58,73216431.74,397875.9969,557276.0574,9059102.85,10415678.94,71720336.89,34525041.14,54208331.58,6932626.633,33923295.18,57823283.72,15159597.92,57469456.43
"Feature0043",5813321.985,65586860.73,6927917.148,45594143.71,3366336.344,3538954.696,5684427.854,5582308.79,3673636.052,40945239.22,6694365.326,7170774.303,4163756.586,4608332.29,6193397.503,5262502.622,53629978.26,4694291.243,5356211.268,55778010.14,5019501.727,6218878.575,6156991.414,6132550.743,6220708.213,10079690.08,73495659.2,5820759.818,43940310.33,6272115.975,7507721.405,5510979.043,6275018.878,6226377.825,4829527.164,5764457.318,5967999.583,6937115.511,6748756.432,5182956.402,5022259.921,78503680.1,53835192.66,4894138.247,34889214.17,77106439.64,6915621.237,6158982.018,6231067.727,68360331.39,57618525.77,6405559.494,4780828.692,4544908.156,35744994.3,4335359.846,4991647.319,68272145.42,5178274.542
"Feature0044",228796.9939,62138146.55,569609.3329,46988734.29,350858.4185,434678.6447,223092.5823,379080.0686,273873.2553,40642023.16,478702.4518,391140.1624,132005.5282,333033.0655,245979.6101,381794.7935,36401022.23,287764.2338,246917.3182,40545856.61,284340.0363,284128.8918,297223.8636,410653.7978,413526.1397,460664.2178,55208862.66,278464.9445,78985143.67,406854.4588,337670.5107,419385.9903,410063.0139,353991.4793,397221.7391,393595.8783,494127.5529,430482.3216,326299.9342,500438.4923,403802.5874,75214521.33,48717580,270131.9041,65678020.18,49472725.06,475813.9627,391542.8741,461808.7558,56092211.72,49331191.67,382437.0287,444889.69,523281.3506,44899966.67,302900.4238,341082.8648,49905387.06,429189.8584
"Feature0045",4496305.66,20538997.85,1349667.553,1392019.723,2293840.747,4319238.522,492650.8878,471677.6426,3820517.434,13920692.59,1491314.31,2584255.355,2061475.622,17877784.14,1671108.907,936710.0348,1560610.232,2139982.109,681084.1356,2333953.849,552224.0176,3159335.735,482990.1707,1215089.42,1984887.264,2073685.597,1200927.086,1688695.719,1435475.522,2957094.985,1757703.608,2888404.159,424093.9442,834362.3071,2595203.223,3309753.996,4766917.441,3260509.564,11314542.72,2556302.427,497016.3397,27185419.99,14441895.64,84150094.96,19049252.89,13700694.93,2431611.844,533460.0247,1067359.463,14094795.63,22501890.12,2929858.29,4633906.004,3834916.306,37355090.35,2243351.554,3788719.028,14546431.27,1842135.685
"Feature0046",21438182.85,4569142.786,3032971.137,3586904.253,17656859.52,24346690.62,3466424.967,2978263.773,8422003.106,5410447.335,3532431.112,7167363.988,88288138.52,3390810.781,8382787.483,2994595.714,1952185.075,10038496.4,292519.7237,3129636.326,2248603.091,4249645.065,3226640.237,2819771.638,9694253.954,8074171.108,7832292.684,2795761.226,4136290.945,7293229.934,4696684.784,12139304.43,2780077.423,2965590.153,9271790.405,7717211.345,32969817.96,25808450.6,10023119.29,30132231.71,3762078.682,6733316.049,1989228,2990603.894,3273503.718,2091615.258,14105217.68,2602399.527,3057012.03,3332001.47,2046149.014,5655118.006,28417374.34,18629623.28,2125315.816,43289582.21,14936357.48,4153901.804,3687585.535
"Feature0047",3058819.294,3098637.53,5365720.945,1704350.313,9111294.553,4044398.09,2787944.997,1753684.808,10502750.52,1679455.461,3115128.04,7491668.255,2132541.718,2800296.978,5550199.995,2270610.399,5531737.467,70828585.54,2161732.827,14833855.67,2350101.121,12688968.96,2384556.883,2141558.943,89042990.64,51342155.23,7243670.462,319224.8726,1480149.939,52393415.84,3881227.864,1399717.734,2657046.121,2353186.581,11448159.75,9160991.111,1304414.123,3812506.416,2523130.565,5835408.77,2506675.315,4592704.348,1843080.532,3580034.799,2250732.944,3685978.549,3009223.298,2422734.457,2665088.165,3421124.367,1527888.005,6638679.142,622040.4519,3313995.652,690430.4845,2029599.731,1805964.422,512813.6829,8154165.355
"Feature0048",48862458.3,90372.03338,4133153.634,67459.35536,72547164.92,74246865.77,21502147,11659267.22,95074752.53,876128.1303,4170319.15,1971938.187,43149335.36,10796793.91,11786933.96,11894653.84,106602.1263,97401752.32,16472843.99,349323.7733,51637829.17,234942.345,26846334.51,26431012.77,82170543.92,42306425.08,270933.6138,18091638.82,102000.1973,95652787.69,14985026.95,25094005.95,46644110.94,58412806.59,232438.7573,733930.3539,50794430.46,32081921.03,23462098.51,64310550.59,8268663.181,107475.1494,163144.397,485832.5614,104632.2353,89712.71238,20289565.36,10674261.24,29172372.53,240430.2013,147733.2289,1058617.812,55691643.52,35459094.32,109245.2089,67844576.15,36591979.69,72085.96696,140559.6972
"Feature0049",9549479.648,56202495.51,2302213.474,88610964.07,9258581.958,10644757.73,6300662.4,32892673.56,59113915.79,80674288.68,541946.5159,616273.0901,4993467.028,2873191.97,1506950.308,5959206.546,75291371.46,138914842.2,4578212.151,85522604.87,5188614.304,249749.7068,8354558.32,6735772.272,119820776.9,58978131,99632031.48,6401870.434,60823696.46,130553071.1,1578360.932,2885502.52,6140553.206,6352477.017,781529.4138,909204.7162,5816422.011,3872421.404,3475410.58,4640360.303,5470684.495,58553864.24,54915221.1,65057726.53,52377409.46,67575447.08,2221441.165,3440525.976,6612313.093,75203501.43,62542989.15,586158.9433,8849327.803,4460938.573,43488260.31,6286843.764,4629525.842,71862360.28,202226.8273
"Feature0050",150845.1562,1490972.473,71071.24998,21369718.4,133152.623,80083.04392,7106800.627,5729578.654,166843.6356,35956651.42,147748.8674,51361.0739,213335.2464,40604371.54,87473.58873,92094390.22,36976101.53,200816.6169,69570825.42,74601985.43,81269670.67,74597.69934,57792471.04,83235142,234805.4829,75267.22685,70379431.36,99144298.25,4737102.247,198339.4754,81618.07037,119127.8779,82103182.99,95765513.93,51616.31931,64720.33089,147681.732,119932.9417,92408.4516,99705.22191,36502666.75,84728.88286,35991873.27,38562621.02,1309451.205,54683270.51,98582.04208,58835332.84,100019069.3,49699803.51,13077003.32,64924.14555,67862.58111,93944.95992,11678155.16,150036.2881,59655.91245,24544239.61,48421.16906
"Feature0051",300481.9861,87616226.89,545515.0218,41819325.48,642987.1013,437031.7311,467250.2727,432042.1792,300271.4877,98381692.26,690001.7313,324539.9406,320432.9156,591194.2668,302809.4313,309646.9236,57331203.87,307919.6625,280667.3451,71036372.82,525021.5075,288457.7337,297810.8322,553878.3388,419593.7445,843397.29,87400393.58,402835.0077,110544387,389918.7112,465278.2758,460873.9689,653463.3581,307444.6997,536952.4207,961942.3625,674728.0536,580042.7745,287526.1918,322836.1598,640290.3622,72128489.17,72602011.54,428833.0951,88946309.09,88743510.05,395287.7873,696477.4904,657868.1158,100003979.1,107392449.4,797632.2955,428992.8343,522054.752,117033976.3,1131178.328,608769.1166,85892947.88,581056.188
"Feature0052",8656114.514,2809216.349,11753971.99,2999800.121,6830937.565,8661646.621,3918167.788,2494270.606,9794644.43,4572218.075,6244330.311,130652769.1,7183543.664,1840542.374,3767713.648,3416285.722,3707212.361,7882260.277,2945234.359,4531416.918,2922497.028,97060706.74,2919596.39,3781978.754,5101227.203,1419528.458,4887455.366,4033046.637,3587323.326,6648946.151,7247411.221,55580284.31,3378399.91,3328989.907,106805344.1,114181735.9,55620106.89,33424478.49,86984907.77,11716775.94,1829698.99,2516325.849,3402773.538,12849931.52,2540381.06,5823444.899,3082756.864,2062420.628,4387580.965,4849424.117,3582039.338,103860377.3,10513890.45,76942417.06,3680554.756,5119206.437,98770520.6,2707736.867,57297462.25
"Feature0053",4458762.507,4672704.994,11365921.69,6145609.628,12974339.88,6583479.092,3693902.642,4105928.306,13601000.18,61663721.68,7516756.914,15196228.35,6752573.612,4070614.016,12682566.75,5162276.889,28486978.31,102392871.7,3715885.521,49263232.16,3612658.078,21402692.32,4034477.7,4792117.037,132214775.4,69505344.44,34975323.41,3415306.709,15869663.38,72904237.01,9133413.063,5009564.032,4234472.953,4681301.52,16114907.8,12269363.73,4470748.858,6184348.753,6428982.029,11103191.89,4549053.445,7136602.367,26154976.28,28262938.81,6884953.813,91310280.77,7780289.088,4079087.226,7556101.462,85515836.69,34790822.97,12716999.66,6950480.929,5054247.354,44832016.49,6214139.832,4546181.488,25993458.4,9906004.178
"Feature0054",90680223.95,40340929.01,40921674.36,37971019.04,56166406.43,79327229.46,159635173.5,72141063.85,82120103.44,58151931.09,37539710.78,65520827.84,89394148.39,73822553.59,42260278.14,136597849.4,57103474.06,46037755.12,137863067,68340826.92,144757617,53960271.32,113803451.6,162613704.4,40907688.8,32418065.04,92674831.06,156264944.3,50607807.12,46952804.56,43803903.12,101378124,143101162.3,154680463.7,40721107.09,60173275.81,116148461.8,103458764.3,92056307.41,91938186.85,89397813.52,42303640.18,51631366.72,54023963.24,33382694.86,71315003.09,37937420.12,114100452.2,157492400.9,62637303.59,43645473.74,66803256.27,103001945.4,96887428.54,37940984.01,86323385.76,104342257.1,41983898.03,32636940.52
"Feature0055",6450609.51,3904319.336,5612269.505,5523536.771,15426491.6,8783019.838,4111840.395,1274370.595,20746074.36,4106841.934,9506443.068,26841294.82,2579503.018,1559600.447,5265475.921,5002165.459,6154711.211,115383904.6,5716975.832,7208309.725,1718416.595,26858007.17,1594718.469,852691.1152,165718549.3,59594588.92,22341093.2,2012822.781,6605347.887,83814023.04,9257974.739,12045533.98,1223632.463,5069999.633,31334996.8,24398536.59,8388786.666,9133753.325,8681028.923,12657404.26,1435197.423,13176406.57,18836705.03,114679181.1,4720917.638,5100209.992,6112336.038,4406854.352,6650446.172,4066807.352,6034643.06,23703344.76,10822463.91,7429516.025,3447977.185,8539007.076,6485131.951,3296231.833,18853057.79
"Feature0056",220089.5621,99452754.32,730073.084,128209623.3,54994639.77,15973195.22,136197081.6,107046866.2,3030037.641,156616602.4,693237.9081,269395.4081,22916123.85,86095119.36,128696.8145,128292444.9,138131852.9,73151940.04,104243744.7,164078670.9,114498298.4,546212.129,98348311.52,135724893.8,79953577.33,39557725.06,163539818.6,124620921.6,121472526.6,76112444.64,90776.25573,1050454.363,115265111.5,134210473.3,408910.0498,397153.8482,2112681.85,1037729.964,1087472.444,22267896.44,62619660.55,84716895.05,127248352.2,124964780.8,91244841.4,173680870,2345537.157,97094318.96,137671178.8,150465240.5,128169486.7,510407.1215,886632.3253,451070.0232,111701520,15567618.37,803795.8461,113137360.8,183014.0534
"Feature0057",6742640.453,1051782.107,3576157.206,960255.8879,7846266.903,11083009.96,1163801.34,986864.5946,9075977.698,1272507.515,2191534.998,3521700.908,7336480.716,1662501.551,4639342.032,534883.0718,1108096.799,7776163.227,991530.2709,1217715.805,872585.3157,2578294.329,620241.0707,97973.51638,6107041.074,5439031.107,1475760.611,786204.4171,696101.246,6643351.453,5176915.741,6565823.241,400857.6616,900733.1686,2464847.46,3433262.879,7851108.128,7296718.751,5955693.356,8798474.624,441039.5158,852892.3537,1019570.283,182586978.9,979649.8809,1470412.709,3794021.325,907842.6083,585472.1669,1489728.435,389704.3804,3394618.66,6954077.455,7491834.401,594860.8157,8008431.884,7194981.143,1120181.807,1955361.504
"Feature0058",473121.0453,234241877.7,606480.5764,125298205.5,503511.8388,641330.4988,440971.5274,457843.8758,415420.2084,194072211.3,686232.4883,495078.5713,900969.9677,599856.9825,668590.5738,640004.9712,125029848,508642.9394,529388.3959,195649498.7,459118.8186,428944.2485,465673.0138,448417.3853,983626.2233,577750.4853,134333795.2,607150.581,250915527.7,489783.137,649782.9696,498466.0466,443998.7199,581705.1104,543194.1355,423152.3923,437217.185,454030.0609,450133.0702,534703.9495,978938.4314,208183572.5,206050217,433399.1319,41851245.49,188716143.8,468070.7255,455693.94,564174.9853,170347659.7,200079165.2,446748.9422,769322.9713,607614.0694,251700673.5,438625.7879,524503.0344,170430466.4,429064.9679
"Feature0059",853178.0155,162237126.2,546403.2797,84361178.77,705280.3925,739995.7716,655333.9406,957258.2255,789549.8827,159385458.5,711294.2261,923998.1098,539894.1665,951904.29,1124948.828,626902.1591,92447619.91,978045.0124,631707.2874,155006462.4,607264.6004,1296819.438,1105633.789,783507.4976,810298.8348,748015.8368,129921855.2,778940.8996,195882161.9,735070.2121,591196.4171,520349.0212,1182007.163,575076.9585,662226.3299,675585.5866,733251.1217,1121251.54,1227565.802,933616.9503,635019.1275,133990233.3,123594137.5,1117214.606,162077966.1,147907851.5,874394.4928,731522.9057,1155325.011,139553658.5,172059037.6,742760.8289,431811.2418,836552.0232,184151403.2,969958.6909,679292.5256,174345076.7,800760.5489
"Feature0060",13851764.87,18185487.02,14633894.43,23533950.61,24683326.12,18652610.77,2227231.097,2523907.557,30174793.65,35292189.59,13010556.75,1848910.127,11347265.98,14110012.93,22497187.48,2421446.761,27962857.62,130905083.2,1977545.25,30569364.23,1847599.377,1149331.992,1954475,2316073.15,129383484.8,162200993.7,40521977.93,2520682.393,20626664.18,141810068.6,25125789.09,9104131.468,2700249.021,2183937.417,3691551.503,4693580.586,14639965.86,16816130.4,8210962.09,12069381.4,1373609.791,19033353.48,16991373.37,204007723.5,15604762.88,25172204.77,47018889.16,1496040.335,2722762.247,38423811.51,27968140.54,2425693.258,18360349.75,19154215.44,25446741.33,9515322.115,10454358.41,19937201.54,1251637.463
"Feature0061",70366882.04,40480817.73,7606452.645,43118775.23,104788675.8,96565944.25,63728164.84,67796301.12,84457902.03,62574112.33,5039853.675,12321629.15,74616088.94,35374022.98,16362591.55,56459905.96,53558378.46,210595274.7,43765869.32,66881828.52,48007353.06,9229462.37,47345093.19,62693610.01,224338534.4,55487872.95,63581341.64,79833293.48,41360757.33,217284457.2,10162566.62,28841878.16,53611546.4,54672974.64,7259742.235,10624566.93,42926921.72,33315308.08,33567861.8,55496281.21,37456267.91,22765834.97,49815025.8,169600700.9,38461333.21,84782879.24,48863219.21,19900428.85,75089792.02,69249456.91,43466386.21,11759683.49,59355302.46,40487560.82,36740102.31,73157211.55,43857779.23,42068606.5,5919745.875
"Feature0062",582170.9983,613519.7927,9938328.865,930001.4605,176899667.8,456320978.1,744529.9946,789724.0855,914953.2142,860313.4354,5876573.084,535463.1315,191766351.6,854660.1676,51463763.2,1302153.625,845857.7631,238225893,1312357.815,1739018.828,1035842.499,884954.0533,880292.0173,664435.678,220260131.6,46493478.12,1074930.581,762316.0953,976941.1658,188064560.8,19524974.86,863046.7398,1888013.798,1128987.29,784541.8562,739297.4123,697064.1515,936465.5261,1245599.523,62425251.73,1112333.335,1285735.86,1018467.41,769864.1522,986384.7818,803850.3814,82947746.56,1023629.382,774830.3588,752916.2691,792766.2506,892574.9096,1178967.04,947308.3443,760758.4982,445493082.4,705192.8534,733658.8924,737428.5147
