"","CTRL1","CTRL2","CTRL3","F1154_1","F1154_2","F1154_3","F1177_1","F1177_2","F1177_3","F1246_1","F1246_2","F1246_3"
"Feature0130",25.1459083909039,29.0442882764957,29.1618738222615,28.5303582902188,28.3558316472286,22.6284795591082,27.1657483756547,23.5653586609208,27.4291080365765,28.477592401989,22.5903016915443,22.6593543091581
"Feature0131",18.3503727202841,18.4946295047135,19.4874747665459,23.0729827746798,23.3998756916465,23.1140155141873,20.0331111931553,23.5092109432357,21.6462350354856,21.0035038580888,28.6128390144287,28.8656762528732
"Feature0132",29.5236086236145,24.195410896204,24.5943157850534,24.1118395285686,24.2603735039559,29.9815562440607,23.9903389946699,22.968905348323,24.8508362858038,21.8859289252687,26.2147572829789,25.4872185143787
"Feature0133",22.7918005959805,23.2210639149756,22.8467323045868,30.2851951364412,30.3296449517252,29.9811040794779,29.6760299840346,29.0108255351016,29.496810516867,27.2239601318735,27.2381495692132,27.6305551962098
"Feature0134",28.7482913204765,28.7678057608234,28.8634834515578,29.1246585474127,29.3361948689846,23.1083682879892,28.7763210655503,27.4845351932972,29.647631935735,26.7778736858738,20.4264963028666,19.6692957607364
"Feature0135",27.7176793938262,27.6269850564863,27.852959936597,30.3431199907063,30.3283117572798,29.8556720899315,30.1474743143298,28.6058958200432,29.5847025870913,28.587741796923,28.5015773300792,25.111716927391
"Feature0136",24.5555685062896,24.5940788560327,24.5446793118605,30.1450064076897,30.6115016558014,29.9374472487249,29.4978430325398,29.317598958889,29.6870245400832,23.4538479349472,23.386510400817,23.9328813205801
"Feature0137",28.9558924051274,28.7147736642202,28.9422455362104,28.9138543141799,29.5592273922201,29.7972312543427,28.1192358693298,26.4736319004083,29.3883169846694,28.6909436988622,26.8014613177914,27.7944153848306
"Feature0138",22.5161260779316,26.7936656268211,26.971376934156,29.5737259485229,29.6424375983106,29.6308910411362,29.3720837347701,28.7112507241239,25.4840740769639,28.7222499473601,28.3401426325218,28.6095197537668
"Feature0139",29.7456663070606,29.7199702166845,29.6630027081306,24.6404676892624,23.4284050108838,24.1107663678504,24.9338526302536,22.2884170939641,24.7020264792948,26.417365465701,26.2783319070423,26.3869021300563
"Feature0140",18.4251784134106,20.7943024984666,19.5715639093682,23.0917614076601,23.4397394160284,23.167534142976,23.0970861014143,23.9020274935823,21.6917689554778,28.8064420975187,28.6128390144287,28.8656762528732
"Feature0141",19.2037334443825,19.4104547345197,18.7200726091242,19.4835468826985,19.7553086508195,19.2449952383875,19.5837091865559,22.6526473055743,18.8875597946729,28.8527837637013,28.8372646382535,29.3324215071115
"Feature0142",29.8207468384855,29.7955452970837,29.8059952029597,29.7476361030422,30.2878915006749,29.7757710766263,29.701952074052,28.9616082397757,29.709162321927,26.989357583251,26.960405606828,27.2260196992129
"Feature0143",27.7386633779457,27.6335868736971,27.8361983550948,30.4155694011064,30.3877384812054,30.3364283803637,30.2190164215762,28.646672062862,29.6509743240848,28.6551595632279,28.5638569103089,28.6983813628464
"Feature0144",26.9489316012653,26.8176241488288,26.9893709607091,29.7729083662927,29.8708425699796,29.7905804695034,29.5537353707038,29.140090857397,29.9729308807069,28.7506674662208,28.3816578680595,28.6515741178638
"Feature0145",28.495756189396,28.6498121877866,28.4999510258681,26.5516409752467,25.3269938278749,26.5860030747913,24.6461084425451,21.3474139702362,24.6332041034528,29.0454042495947,28.755412923284,28.997450310376
"Feature0146",29.5590580878968,29.4370908768547,29.3693193378564,30.7748029650613,30.3556961767664,30.607180521333,30.1524553037576,30.333221899051,29.128394654353,29.11586573498,29.0913096048533,28.7557637628202
"Feature0147",18.0146913623387,20.7663091498588,18.7433014657756,19.3252643808979,19.2512668974655,19.8647062438654,19.6371755859473,23.0264041737332,19.5186884635682,28.7762787927788,29.0900620283891,29.7460397776376
"Feature0148",29.6422314744932,29.6317322294962,29.789873076544,29.9139527910457,30.0550985979737,25.3119696872696,29.2893739537346,27.8517250912529,30.3814357737486,27.1817774400617,26.2209718801178,20.7421637387592
"Feature0149",19.2111236815235,20.0648946494149,19.1221641850672,19.8548664697423,20.3756411045196,19.7348281510502,19.7896088989414,23.65826807861,19.303227134863,29.5824618623807,29.4969325687541,30.0737357363019
"Feature0150",30.4391583223324,30.4413156094102,30.5079973812183,30.6855214711074,29.5876932476578,30.2505473442604,31.0798466373787,32.5235089811021,30.4192542984125,29.652550964645,29.7950617803166,29.9379602179194
"Feature0151",23.7291204497779,23.7311152193663,23.5418134724865,27.6771911388147,29.2056776916664,28.0315537278865,28.5973100609372,28.754968473721,29.5510780987965,29.707676199508,29.3169288173709,29.608077711591
"Feature0152",19.9878581543287,21.2903214634899,20.4793608468658,20.5843344741121,20.9059638315103,20.9385027523938,31.4776116428787,23.4990115795783,28.0237423139971,19.8416815275114,19.7406834276594,19.6512722987999
"Feature0153",19.2317476342281,22.4158007796339,19.2356219053932,19.8222651397526,18.8022641910692,20.7323607695429,21.253772864285,22.0346973930659,19.4305452598645,30.0645569911873,30.0433540601714,30.5366249301614
"Feature0154",20.6981489177854,21.0666352683401,20.5390016241326,21.4527600320805,21.0448940179546,21.039939020214,26.9060286625239,23.6966493858272,31.4168599691251,19.0534961540261,19.8403221226205,19.7566001276201
